employeeid,firstname,lastname,gender,age,businesstravel,department,distancefromhome_km,state,ethnicity,education,educationfield,jobrole,maritalstatus,salary,stockoptionlevel,overtime,hiredate,attrition,yearsatcompany,yearsinmostrecentrole,yearssincelastpromotion,yearswithcurrmanager,performanceid,reviewdate,environmentsatisfaction,jobsatisfaction,relationshipsatisfaction,trainingopportunitieswithinyear,trainingopportunitiestaken,worklifebalance,selfrating,managerrating,satisfactionlevel,ratinglevel,educationlevel
2C7D-F9F1,Jaye,Coxhell,Male,30,Some Travel,Technology,45,CA,White,2,Business Studies,Machine Learning Engineer,Single,262409,0,No,2013-12-20,No,9,8,9,8,PR2573,2018-10-01,3.0,2.0,5.0,1.0,1.0,3.0,4.0,4.0,Neutral,Exceeds Expectation ,High School 
2C7D-F9F1,Jaye,Coxhell,Male,30,Some Travel,Technology,45,CA,White,2,Business Studies,Machine Learning Engineer,Single,262409,0,No,2013-12-20,No,9,8,9,8,PR3383,2019-10-01,4.0,4.0,3.0,1.0,1.0,5.0,3.0,3.0,Satisfied ,Meets Expectation,High School 
2C7D-F9F1,Jaye,Coxhell,Male,30,Some Travel,Technology,45,CA,White,2,Business Studies,Machine Learning Engineer,Single,262409,0,No,2013-12-20,No,9,8,9,8,PR4319,2020-09-30,5.0,4.0,3.0,2.0,3.0,4.0,5.0,4.0,Very Satisfied,Exceeds Expectation ,High School 
2C7D-F9F1,Jaye,Coxhell,Male,30,Some Travel,Technology,45,CA,White,2,Business Studies,Machine Learning Engineer,Single,262409,0,No,2013-12-20,No,9,8,9,8,PR5351,2021-09-30,3.0,3.0,3.0,3.0,0.0,3.0,5.0,5.0,Neutral,Above and Beyond,High School 
2C7D-F9F1,Jaye,Coxhell,Male,30,Some Travel,Technology,45,CA,White,2,Business Studies,Machine Learning Engineer,Single,262409,0,No,2013-12-20,No,9,8,9,8,PR6460,2022-09-30,2.0,2.0,1.0,2.0,1.0,4.0,4.0,4.0,Dissatisfied,Exceeds Expectation ,High School 
0F83-39C1,Samantha,Beames,Female,30,Some Travel,Technology,33,CA,Black or African American,2,Information Systems,Software Engineer,Single,55485,0,No,2013-12-25,No,9,8,9,2,PR1130,2016-05-24,4.0,3.0,3.0,2.0,1.0,5.0,4.0,3.0,Satisfied ,Meets Expectation,High School 
0F83-39C1,Samantha,Beames,Female,30,Some Travel,Technology,33,CA,Black or African American,2,Information Systems,Software Engineer,Single,55485,0,No,2013-12-25,No,9,8,9,2,PR1689,2017-05-24,5.0,4.0,2.0,2.0,1.0,2.0,3.0,3.0,Very Satisfied,Meets Expectation,High School 
0F83-39C1,Samantha,Beames,Female,30,Some Travel,Technology,33,CA,Black or African American,2,Information Systems,Software Engineer,Single,55485,0,No,2013-12-25,No,9,8,9,2,PR2350,2018-05-24,3.0,4.0,4.0,1.0,0.0,5.0,4.0,4.0,Neutral,Exceeds Expectation ,High School 
0F83-39C1,Samantha,Beames,Female,30,Some Travel,Technology,33,CA,Black or African American,2,Information Systems,Software Engineer,Single,55485,0,No,2013-12-25,No,9,8,9,2,PR3112,2019-05-24,4.0,4.0,2.0,1.0,1.0,4.0,4.0,4.0,Satisfied ,Exceeds Expectation ,High School 
0F83-39C1,Samantha,Beames,Female,30,Some Travel,Technology,33,CA,Black or African American,2,Information Systems,Software Engineer,Single,55485,0,No,2013-12-25,No,9,8,9,2,PR4002,2020-05-23,5.0,4.0,4.0,3.0,0.0,2.0,3.0,2.0,Very Satisfied,Needs Improvement,High School 
0F83-39C1,Samantha,Beames,Female,30,Some Travel,Technology,33,CA,Black or African American,2,Information Systems,Software Engineer,Single,55485,0,No,2013-12-25,No,9,8,9,2,PR5002,2021-05-23,3.0,2.0,4.0,3.0,1.0,4.0,4.0,3.0,Neutral,Meets Expectation,High School 
0F83-39C1,Samantha,Beames,Female,30,Some Travel,Technology,33,CA,Black or African American,2,Information Systems,Software Engineer,Single,55485,0,No,2013-12-25,No,9,8,9,2,PR6087,2022-05-23,4.0,3.0,5.0,2.0,1.0,5.0,4.0,4.0,Satisfied ,Exceeds Expectation ,High School 
A91B-7DC5,Stephanie,Harradence,Female,42,Some Travel,Technology,43,CA,Black or African American,4,Computer Science,Machine Learning Engineer,Divorced,110069,1,No,2013-12-26,No,9,3,8,4,PR1161,2016-06-14,3.0,5.0,3.0,1.0,1.0,4.0,5.0,4.0,Neutral,Exceeds Expectation ,Masters 
A91B-7DC5,Stephanie,Harradence,Female,42,Some Travel,Technology,43,CA,Black or African American,4,Computer Science,Machine Learning Engineer,Divorced,110069,1,No,2013-12-26,No,9,3,8,4,PR1724,2017-06-14,4.0,4.0,2.0,1.0,0.0,3.0,5.0,5.0,Satisfied ,Above and Beyond,Masters 
A91B-7DC5,Stephanie,Harradence,Female,42,Some Travel,Technology,43,CA,Black or African American,4,Computer Science,Machine Learning Engineer,Divorced,110069,1,No,2013-12-26,No,9,3,8,4,PR2388,2018-06-14,4.0,5.0,3.0,1.0,1.0,2.0,3.0,3.0,Satisfied ,Meets Expectation,Masters 
A91B-7DC5,Stephanie,Harradence,Female,42,Some Travel,Technology,43,CA,Black or African American,4,Computer Science,Machine Learning Engineer,Divorced,110069,1,No,2013-12-26,No,9,3,8,4,PR3157,2019-06-14,5.0,4.0,2.0,2.0,1.0,4.0,4.0,3.0,Very Satisfied,Meets Expectation,Masters 
A91B-7DC5,Stephanie,Harradence,Female,42,Some Travel,Technology,43,CA,Black or African American,4,Computer Science,Machine Learning Engineer,Divorced,110069,1,No,2013-12-26,No,9,3,8,4,PR4052,2020-06-13,5.0,2.0,5.0,2.0,0.0,4.0,4.0,3.0,Very Satisfied,Meets Expectation,Masters 
A91B-7DC5,Stephanie,Harradence,Female,42,Some Travel,Technology,43,CA,Black or African American,4,Computer Science,Machine Learning Engineer,Divorced,110069,1,No,2013-12-26,No,9,3,8,4,PR5055,2021-06-13,5.0,4.0,4.0,1.0,0.0,3.0,5.0,4.0,Very Satisfied,Exceeds Expectation ,Masters 
A91B-7DC5,Stephanie,Harradence,Female,42,Some Travel,Technology,43,CA,Black or African American,4,Computer Science,Machine Learning Engineer,Divorced,110069,1,No,2013-12-26,No,9,3,8,4,PR6148,2022-06-13,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,Very Dissatisfied,Needs Improvement,Masters 
825E-0B3A,Kris,Barnes,Male,30,Some Travel,Technology,26,NY,White,3,Information Systems,Machine Learning Engineer,Divorced,94791,1,No,2013-12-27,No,9,9,9,0,PR1274,2016-10-04,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,Neutral,Meets Expectation,Bachelors 
825E-0B3A,Kris,Barnes,Male,30,Some Travel,Technology,26,NY,White,3,Information Systems,Machine Learning Engineer,Divorced,94791,1,No,2013-12-27,No,9,9,9,0,PR1875,2017-10-04,5.0,3.0,5.0,1.0,0.0,5.0,5.0,4.0,Very Satisfied,Exceeds Expectation ,Bachelors 
825E-0B3A,Kris,Barnes,Male,30,Some Travel,Technology,26,NY,White,3,Information Systems,Machine Learning Engineer,Divorced,94791,1,No,2013-12-27,No,9,9,9,0,PR2576,2018-10-04,3.0,2.0,5.0,2.0,0.0,3.0,3.0,3.0,Neutral,Meets Expectation,Bachelors 
825E-0B3A,Kris,Barnes,Male,30,Some Travel,Technology,26,NY,White,3,Information Systems,Machine Learning Engineer,Divorced,94791,1,No,2013-12-27,No,9,9,9,0,PR3387,2019-10-04,4.0,3.0,4.0,3.0,1.0,2.0,5.0,5.0,Satisfied ,Above and Beyond,Bachelors 
825E-0B3A,Kris,Barnes,Male,30,Some Travel,Technology,26,NY,White,3,Information Systems,Machine Learning Engineer,Divorced,94791,1,No,2013-12-27,No,9,9,9,0,PR4322,2020-10-03,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,Satisfied ,Exceeds Expectation ,Bachelors 
825E-0B3A,Kris,Barnes,Male,30,Some Travel,Technology,26,NY,White,3,Information Systems,Machine Learning Engineer,Divorced,94791,1,No,2013-12-27,No,9,9,9,0,PR5354,2021-10-03,4.0,5.0,2.0,3.0,0.0,4.0,3.0,2.0,Satisfied ,Needs Improvement,Bachelors 
825E-0B3A,Kris,Barnes,Male,30,Some Travel,Technology,26,NY,White,3,Information Systems,Machine Learning Engineer,Divorced,94791,1,No,2013-12-27,No,9,9,9,0,PR6465,2022-10-03,2.0,2.0,2.0,2.0,1.0,2.0,5.0,5.0,Dissatisfied,Above and Beyond,Bachelors 
D2BE-E6F6,Maud,Guerrier,Female,31,Frequent Traveller,Sales,28,NY,White,2,Marketing ,Sales Executive,Married,183189,1,No,2014-01-01,No,8,3,6,6,PR1094,2016-05-06,4.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,Satisfied ,Meets Expectation,High School 
D2BE-E6F6,Maud,Guerrier,Female,31,Frequent Traveller,Sales,28,NY,White,2,Marketing ,Sales Executive,Married,183189,1,No,2014-01-01,No,8,3,6,6,PR1649,2017-05-06,4.0,5.0,2.0,2.0,1.0,2.0,5.0,4.0,Satisfied ,Exceeds Expectation ,High School 
D2BE-E6F6,Maud,Guerrier,Female,31,Frequent Traveller,Sales,28,NY,White,2,Marketing ,Sales Executive,Married,183189,1,No,2014-01-01,No,8,3,6,6,PR2309,2018-05-06,4.0,2.0,2.0,2.0,1.0,4.0,5.0,5.0,Satisfied ,Above and Beyond,High School 
D2BE-E6F6,Maud,Guerrier,Female,31,Frequent Traveller,Sales,28,NY,White,2,Marketing ,Sales Executive,Married,183189,1,No,2014-01-01,No,8,3,6,6,PR3063,2019-05-06,5.0,2.0,5.0,2.0,0.0,3.0,3.0,3.0,Very Satisfied,Meets Expectation,High School 
D2BE-E6F6,Maud,Guerrier,Female,31,Frequent Traveller,Sales,28,NY,White,2,Marketing ,Sales Executive,Married,183189,1,No,2014-01-01,No,8,3,6,6,PR3947,2020-05-05,5.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,Very Satisfied,Needs Improvement,High School 
D2BE-E6F6,Maud,Guerrier,Female,31,Frequent Traveller,Sales,28,NY,White,2,Marketing ,Sales Executive,Married,183189,1,No,2014-01-01,No,8,3,6,6,PR4943,2021-05-05,4.0,2.0,2.0,2.0,0.0,3.0,4.0,3.0,Satisfied ,Meets Expectation,High School 
D2BE-E6F6,Maud,Guerrier,Female,31,Frequent Traveller,Sales,28,NY,White,2,Marketing ,Sales Executive,Married,183189,1,No,2014-01-01,No,8,3,6,6,PR6022,2022-05-05,4.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,Satisfied ,Needs Improvement,High School 
C025-B8B6,Valentine,Beddin,Male,44,Some Travel,Sales,29,NY,White,3,Marketing ,Sales Executive,Married,126073,1,No,2014-01-03,No,8,0,2,0,PR1062,2016-04-20,4.0,5.0,2.0,1.0,0.0,2.0,4.0,3.0,Satisfied ,Meets Expectation,Bachelors 
C025-B8B6,Valentine,Beddin,Male,44,Some Travel,Sales,29,NY,White,3,Marketing ,Sales Executive,Married,126073,1,No,2014-01-03,No,8,0,2,0,PR1614,2017-04-20,3.0,4.0,4.0,1.0,1.0,3.0,5.0,4.0,Neutral,Exceeds Expectation ,Bachelors 
C025-B8B6,Valentine,Beddin,Male,44,Some Travel,Sales,29,NY,White,3,Marketing ,Sales Executive,Married,126073,1,No,2014-01-03,No,8,0,2,0,PR2269,2018-04-20,4.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,Satisfied ,Needs Improvement,Bachelors 
C025-B8B6,Valentine,Beddin,Male,44,Some Travel,Sales,29,NY,White,3,Marketing ,Sales Executive,Married,126073,1,No,2014-01-03,No,8,0,2,0,PR3014,2019-04-20,3.0,5.0,5.0,2.0,0.0,5.0,5.0,4.0,Neutral,Exceeds Expectation ,Bachelors 
C025-B8B6,Valentine,Beddin,Male,44,Some Travel,Sales,29,NY,White,3,Marketing ,Sales Executive,Married,126073,1,No,2014-01-03,No,8,0,2,0,PR3892,2020-04-19,3.0,3.0,2.0,1.0,1.0,2.0,5.0,5.0,Neutral,Above and Beyond,Bachelors 
C025-B8B6,Valentine,Beddin,Male,44,Some Travel,Sales,29,NY,White,3,Marketing ,Sales Executive,Married,126073,1,No,2014-01-03,No,8,0,2,0,PR4884,2021-04-19,4.0,1.0,1.0,1.0,0.0,2.0,4.0,4.0,Satisfied ,Exceeds Expectation ,Bachelors 
C025-B8B6,Valentine,Beddin,Male,44,Some Travel,Sales,29,NY,White,3,Marketing ,Sales Executive,Married,126073,1,No,2014-01-03,No,8,0,2,0,PR5963,2022-04-19,3.0,5.0,4.0,1.0,0.0,5.0,4.0,3.0,Neutral,Meets Expectation,Bachelors 
F4D2-F6F2,Vi,Khadir,Female,47,Some Travel,Technology,8,CA,Asian or Asian American,3,Computer Science,Engineering Manager,Married,287710,1,No,2014-01-05,No,8,8,8,5,PR1166,2016-06-19,4.0,4.0,5.0,3.0,0.0,5.0,3.0,3.0,Satisfied ,Meets Expectation,Bachelors 
F4D2-F6F2,Vi,Khadir,Female,47,Some Travel,Technology,8,CA,Asian or Asian American,3,Computer Science,Engineering Manager,Married,287710,1,No,2014-01-05,No,8,8,8,5,PR1732,2017-06-19,4.0,5.0,3.0,1.0,1.0,3.0,5.0,4.0,Satisfied ,Exceeds Expectation ,Bachelors 
F4D2-F6F2,Vi,Khadir,Female,47,Some Travel,Technology,8,CA,Asian or Asian American,3,Computer Science,Engineering Manager,Married,287710,1,No,2014-01-05,No,8,8,8,5,PR2396,2018-06-19,4.0,5.0,5.0,1.0,2.0,2.0,4.0,4.0,Satisfied ,Exceeds Expectation ,Bachelors 
F4D2-F6F2,Vi,Khadir,Female,47,Some Travel,Technology,8,CA,Asian or Asian American,3,Computer Science,Engineering Manager,Married,287710,1,No,2014-01-05,No,8,8,8,5,PR3169,2019-06-19,4.0,4.0,4.0,2.0,1.0,3.0,4.0,4.0,Satisfied ,Exceeds Expectation ,Bachelors 
F4D2-F6F2,Vi,Khadir,Female,47,Some Travel,Technology,8,CA,Asian or Asian American,3,Computer Science,Engineering Manager,Married,287710,1,No,2014-01-05,No,8,8,8,5,PR4069,2020-06-18,4.0,2.0,5.0,2.0,1.0,3.0,3.0,3.0,Satisfied ,Meets Expectation,Bachelors 
F4D2-F6F2,Vi,Khadir,Female,47,Some Travel,Technology,8,CA,Asian or Asian American,3,Computer Science,Engineering Manager,Married,287710,1,No,2014-01-05,No,8,8,8,5,PR5072,2021-06-18,5.0,2.0,3.0,3.0,0.0,3.0,5.0,4.0,Very Satisfied,Exceeds Expectation ,Bachelors 
F4D2-F6F2,Vi,Khadir,Female,47,Some Travel,Technology,8,CA,Asian or Asian American,3,Computer Science,Engineering Manager,Married,287710,1,No,2014-01-05,No,8,8,8,5,PR704,2015-06-20,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,Satisfied ,Meets Expectation,Bachelors 
F72D-261D,Giustino,Boyan,Male,28,Frequent Traveller,Technology,5,NY,Mixed or multiple ethnic groups,3,Information Systems,Data Scientist,Single,76133,0,Yes,2014-01-06,Yes,1,0,1,0,PR09,2013-01-10,4.0,5.0,2.0,1.0,1.0,4.0,5.0,4.0,Satisfied ,Exceeds Expectation ,Bachelors 
F72D-261D,Giustino,Boyan,Male,28,Frequent Traveller,Technology,5,NY,Mixed or multiple ethnic groups,3,Information Systems,Data Scientist,Single,76133,0,Yes,2014-01-06,Yes,1,0,1,0,PR1391,2017-01-09,3.0,2.0,5.0,3.0,1.0,5.0,5.0,5.0,Neutral,Above and Beyond,Bachelors 
F72D-261D,Giustino,Boyan,Male,28,Frequent Traveller,Technology,5,NY,Mixed or multiple ethnic groups,3,Information Systems,Data Scientist,Single,76133,0,Yes,2014-01-06,Yes,1,0,1,0,PR161,2014-01-10,3.0,5.0,4.0,1.0,2.0,3.0,4.0,3.0,Neutral,Meets Expectation,Bachelors 
F72D-261D,Giustino,Boyan,Male,28,Frequent Traveller,Technology,5,NY,Mixed or multiple ethnic groups,3,Information Systems,Data Scientist,Single,76133,0,Yes,2014-01-06,Yes,1,0,1,0,PR2023,2018-01-09,3.0,5.0,4.0,2.0,1.0,4.0,3.0,2.0,Neutral,Needs Improvement,Bachelors 
F72D-261D,Giustino,Boyan,Male,28,Frequent Traveller,Technology,5,NY,Mixed or multiple ethnic groups,3,Information Systems,Data Scientist,Single,76133,0,Yes,2014-01-06,Yes,1,0,1,0,PR2747,2019-01-09,1.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,Very Dissatisfied,Meets Expectation,Bachelors 
F72D-261D,Giustino,Boyan,Male,28,Frequent Traveller,Technology,5,NY,Mixed or multiple ethnic groups,3,Information Systems,Data Scientist,Single,76133,0,Yes,2014-01-06,Yes,1,0,1,0,PR3588,2020-01-09,5.0,2.0,5.0,3.0,1.0,5.0,5.0,5.0,Very Satisfied,Above and Beyond,Bachelors 
F72D-261D,Giustino,Boyan,Male,28,Frequent Traveller,Technology,5,NY,Mixed or multiple ethnic groups,3,Information Systems,Data Scientist,Single,76133,0,Yes,2014-01-06,Yes,1,0,1,0,PR451,2015-01-10,5.0,4.0,2.0,1.0,1.0,2.0,5.0,4.0,Very Satisfied,Exceeds Expectation ,Bachelors 
F72D-261D,Giustino,Boyan,Male,28,Frequent Traveller,Technology,5,NY,Mixed or multiple ethnic groups,3,Information Systems,Data Scientist,Single,76133,0,Yes,2014-01-06,Yes,1,0,1,0,PR4553,2021-01-08,4.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,Satisfied ,Meets Expectation,Bachelors 
F72D-261D,Giustino,Boyan,Male,28,Frequent Traveller,Technology,5,NY,Mixed or multiple ethnic groups,3,Information Systems,Data Scientist,Single,76133,0,Yes,2014-01-06,Yes,1,0,1,0,PR5611,2022-01-08,5.0,5.0,3.0,2.0,0.0,3.0,3.0,2.0,Very Satisfied,Needs Improvement,Bachelors 
F72D-261D,Giustino,Boyan,Male,28,Frequent Traveller,Technology,5,NY,Mixed or multiple ethnic groups,3,Information Systems,Data Scientist,Single,76133,0,Yes,2014-01-06,Yes,1,0,1,0,PR862,2016-01-10,4.0,5.0,2.0,3.0,1.0,3.0,5.0,4.0,Satisfied ,Exceeds Expectation ,Bachelors 
A807-DE5D,Bobbye,Alexandrescu,Non-Binary,47,Some Travel,Technology,13,CA,White,3,Computer Science,Data Scientist,Divorced,61915,1,No,2014-01-07,No,8,2,4,7,PR1022,2016-03-30,3.0,5.0,4.0,3.0,2.0,5.0,3.0,3.0,Neutral,Meets Expectation,Bachelors 
A807-DE5D,Bobbye,Alexandrescu,Non-Binary,47,Some Travel,Technology,13,CA,White,3,Computer Science,Data Scientist,Divorced,61915,1,No,2014-01-07,No,8,2,4,7,PR1568,2017-03-30,4.0,5.0,4.0,1.0,0.0,3.0,4.0,3.0,Satisfied ,Meets Expectation,Bachelors 
A807-DE5D,Bobbye,Alexandrescu,Non-Binary,47,Some Travel,Technology,13,CA,White,3,Computer Science,Data Scientist,Divorced,61915,1,No,2014-01-07,No,8,2,4,7,PR2218,2018-03-30,4.0,4.0,4.0,3.0,0.0,3.0,3.0,3.0,Satisfied ,Meets Expectation,Bachelors 
A807-DE5D,Bobbye,Alexandrescu,Non-Binary,47,Some Travel,Technology,13,CA,White,3,Computer Science,Data Scientist,Divorced,61915,1,No,2014-01-07,No,8,2,4,7,PR270,2014-03-31,3.0,2.0,2.0,3.0,0.0,2.0,3.0,3.0,Neutral,Meets Expectation,Bachelors 
A807-DE5D,Bobbye,Alexandrescu,Non-Binary,47,Some Travel,Technology,13,CA,White,3,Computer Science,Data Scientist,Divorced,61915,1,No,2014-01-07,No,8,2,4,7,PR2962,2019-03-30,5.0,4.0,4.0,1.0,1.0,4.0,5.0,4.0,Very Satisfied,Exceeds Expectation ,Bachelors 
A807-DE5D,Bobbye,Alexandrescu,Non-Binary,47,Some Travel,Technology,13,CA,White,3,Computer Science,Data Scientist,Divorced,61915,1,No,2014-01-07,No,8,2,4,7,PR3827,2020-03-29,3.0,2.0,3.0,1.0,1.0,3.0,4.0,3.0,Neutral,Meets Expectation,Bachelors 
A807-DE5D,Bobbye,Alexandrescu,Non-Binary,47,Some Travel,Technology,13,CA,White,3,Computer Science,Data Scientist,Divorced,61915,1,No,2014-01-07,No,8,2,4,7,PR586,2015-03-31,5.0,3.0,3.0,3.0,1.0,2.0,4.0,3.0,Very Satisfied,Meets Expectation,Bachelors 
CBB3-0D7E,Archaimbaud,Hawkshaw,Male,26,Some Travel,Sales,44,CA,White,1,Technical Degree,Sales Representative,Single,40638,0,Yes,2014-01-11,Yes,2,0,0,1,PR1409,2017-01-15,3.0,3.0,4.0,3.0,1.0,3.0,3.0,2.0,Neutral,Needs Improvement,No Formal Qualifications
CBB3-0D7E,Archaimbaud,Hawkshaw,Male,26,Some Travel,Sales,44,CA,White,1,Technical Degree,Sales Representative,Single,40638,0,Yes,2014-01-11,Yes,2,0,0,1,PR171,2014-01-16,5.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,Very Satisfied,Meets Expectation,No Formal Qualifications
CBB3-0D7E,Archaimbaud,Hawkshaw,Male,26,Some Travel,Sales,44,CA,White,1,Technical Degree,Sales Representative,Single,40638,0,Yes,2014-01-11,Yes,2,0,0,1,PR18,2013-01-16,5.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,Very Satisfied,Exceeds Expectation ,No Formal Qualifications
CBB3-0D7E,Archaimbaud,Hawkshaw,Male,26,Some Travel,Sales,44,CA,White,1,Technical Degree,Sales Representative,Single,40638,0,Yes,2014-01-11,Yes,2,0,0,1,PR2039,2018-01-15,4.0,3.0,5.0,3.0,2.0,3.0,4.0,3.0,Satisfied ,Meets Expectation,No Formal Qualifications
CBB3-0D7E,Archaimbaud,Hawkshaw,Male,26,Some Travel,Sales,44,CA,White,1,Technical Degree,Sales Representative,Single,40638,0,Yes,2014-01-11,Yes,2,0,0,1,PR2762,2019-01-15,3.0,2.0,4.0,1.0,1.0,3.0,5.0,5.0,Neutral,Above and Beyond,No Formal Qualifications
CBB3-0D7E,Archaimbaud,Hawkshaw,Male,26,Some Travel,Sales,44,CA,White,1,Technical Degree,Sales Representative,Single,40638,0,Yes,2014-01-11,Yes,2,0,0,1,PR3608,2020-01-15,4.0,5.0,5.0,2.0,2.0,2.0,3.0,2.0,Satisfied ,Needs Improvement,No Formal Qualifications
CBB3-0D7E,Archaimbaud,Hawkshaw,Male,26,Some Travel,Sales,44,CA,White,1,Technical Degree,Sales Representative,Single,40638,0,Yes,2014-01-11,Yes,2,0,0,1,PR4574,2021-01-14,3.0,3.0,4.0,2.0,1.0,5.0,3.0,2.0,Neutral,Needs Improvement,No Formal Qualifications
CBB3-0D7E,Archaimbaud,Hawkshaw,Male,26,Some Travel,Sales,44,CA,White,1,Technical Degree,Sales Representative,Single,40638,0,Yes,2014-01-11,Yes,2,0,0,1,PR463,2015-01-16,3.0,5.0,4.0,1.0,1.0,4.0,4.0,3.0,Neutral,Meets Expectation,No Formal Qualifications
CBB3-0D7E,Archaimbaud,Hawkshaw,Male,26,Some Travel,Sales,44,CA,White,1,Technical Degree,Sales Representative,Single,40638,0,Yes,2014-01-11,Yes,2,0,0,1,PR5633,2022-01-14,3.0,4.0,3.0,3.0,0.0,5.0,3.0,2.0,Neutral,Needs Improvement,No Formal Qualifications
CBB3-0D7E,Archaimbaud,Hawkshaw,Male,26,Some Travel,Sales,44,CA,White,1,Technical Degree,Sales Representative,Single,40638,0,Yes,2014-01-11,Yes,2,0,0,1,PR876,2016-01-16,5.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,Very Satisfied,Meets Expectation,No Formal Qualifications
2551-DD9B,Quintana,Di Franceshci,Female,33,Some Travel,Technology,40,IL,Black or African American,4,Computer Science,Senior Software Engineer,Single,181244,0,No,2014-01-15,No,8,4,8,8,PR1537,2017-03-13,3.0,3.0,1.0,1.0,0.0,3.0,3.0,2.0,Neutral,Needs Improvement,Masters 
2551-DD9B,Quintana,Di Franceshci,Female,33,Some Travel,Technology,40,IL,Black or African American,4,Computer Science,Senior Software Engineer,Single,181244,0,No,2014-01-15,No,8,4,8,8,PR2181,2018-03-13,4.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,Satisfied ,Meets Expectation,Masters 
2551-DD9B,Quintana,Di Franceshci,Female,33,Some Travel,Technology,40,IL,Black or African American,4,Computer Science,Senior Software Engineer,Single,181244,0,No,2014-01-15,No,8,4,8,8,PR250,2014-03-14,5.0,5.0,3.0,3.0,1.0,4.0,4.0,4.0,Very Satisfied,Exceeds Expectation ,Masters 
2551-DD9B,Quintana,Di Franceshci,Female,33,Some Travel,Technology,40,IL,Black or African American,4,Computer Science,Senior Software Engineer,Single,181244,0,No,2014-01-15,No,8,4,8,8,PR2918,2019-03-13,5.0,2.0,4.0,3.0,3.0,4.0,5.0,4.0,Very Satisfied,Exceeds Expectation ,Masters 
2551-DD9B,Quintana,Di Franceshci,Female,33,Some Travel,Technology,40,IL,Black or African American,4,Computer Science,Senior Software Engineer,Single,181244,0,No,2014-01-15,No,8,4,8,8,PR561,2015-03-14,5.0,5.0,2.0,3.0,0.0,4.0,4.0,4.0,Very Satisfied,Exceeds Expectation ,Masters 
2551-DD9B,Quintana,Di Franceshci,Female,33,Some Travel,Technology,40,IL,Black or African American,4,Computer Science,Senior Software Engineer,Single,181244,0,No,2014-01-15,No,8,4,8,8,PR80,2013-03-14,3.0,3.0,3.0,2.0,0.0,2.0,4.0,4.0,Neutral,Exceeds Expectation ,Masters 
2551-DD9B,Quintana,Di Franceshci,Female,33,Some Travel,Technology,40,IL,Black or African American,4,Computer Science,Senior Software Engineer,Single,181244,0,No,2014-01-15,No,8,4,8,8,PR992,2016-03-13,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,Satisfied ,Exceeds Expectation ,Masters 
D39D-4015,Joan,Camings,Female,30,Frequent Traveller,Technology,28,NY,White,3,Information Systems,Software Engineer,Divorced,46388,1,No,2014-01-16,No,8,6,6,3,PR1343,2016-12-05,4.0,5.0,3.0,2.0,3.0,3.0,4.0,4.0,Satisfied ,Exceeds Expectation ,Bachelors 
D39D-4015,Joan,Camings,Female,30,Frequent Traveller,Technology,28,NY,White,3,Information Systems,Software Engineer,Divorced,46388,1,No,2014-01-16,No,8,6,6,3,PR1969,2017-12-05,3.0,3.0,2.0,2.0,1.0,3.0,4.0,4.0,Neutral,Exceeds Expectation ,Bachelors 
D39D-4015,Joan,Camings,Female,30,Frequent Traveller,Technology,28,NY,White,3,Information Systems,Software Engineer,Divorced,46388,1,No,2014-01-16,No,8,6,6,3,PR2683,2018-12-05,3.0,2.0,5.0,2.0,1.0,2.0,5.0,5.0,Neutral,Above and Beyond,Bachelors 
D39D-4015,Joan,Camings,Female,30,Frequent Traveller,Technology,28,NY,White,3,Information Systems,Software Engineer,Divorced,46388,1,No,2014-01-16,No,8,6,6,3,PR3512,2019-12-05,5.0,3.0,5.0,1.0,2.0,3.0,3.0,3.0,Very Satisfied,Meets Expectation,Bachelors 
D39D-4015,Joan,Camings,Female,30,Frequent Traveller,Technology,28,NY,White,3,Information Systems,Software Engineer,Divorced,46388,1,No,2014-01-16,No,8,6,6,3,PR4462,2020-12-04,3.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,Neutral,Exceeds Expectation ,Bachelors 
D39D-4015,Joan,Camings,Female,30,Frequent Traveller,Technology,28,NY,White,3,Information Systems,Software Engineer,Divorced,46388,1,No,2014-01-16,No,8,6,6,3,PR5509,2021-12-04,5.0,4.0,3.0,2.0,1.0,2.0,4.0,4.0,Very Satisfied,Exceeds Expectation ,Bachelors 
